wave,flux,flux_err
1492.0,7.814313982523637e-12,3.612035351265593e-14
1493.0,7.796438418128095e-12,3.605807701432962e-14
1494.0,7.778525068205666e-12,3.5824944436506935e-14
1495.0,7.760203172060864e-12,3.564389597057299e-14
1496.0,7.742242044734717e-12,3.575548573676323e-14
1497.0,7.724435994593814e-12,3.565953775426906e-14
1498.0,7.706617386607942e-12,3.5546231222277975e-14
1499.0,7.688808944245633e-12,3.543752097110072e-14
1500.0,7.671003938174541e-12,3.532120929305894e-14
1501.0,7.653486927373575e-12,3.4836341850668065e-14
1502.0,7.636092795899952e-12,3.498543231748696e-14
1503.0,7.618450939920973e-12,3.5004733036466966e-14
1504.0,7.600680947039112e-12,3.486588446628656e-14
1505.0,7.58320747536337e-12,3.4448216847931877e-14
1506.0,7.565939276614025e-12,3.463984305299163e-14
1507.0,7.548458576397948e-12,3.42026548638057e-14
1508.0,7.5312694925078e-12,3.445277451635221e-14
1509.0,7.513721868683679e-12,3.401871316786052e-14
1510.0,7.496641328407844e-12,3.410387767519369e-14
1511.0,7.4795952680669e-12,3.4121244335204985e-14
1512.0,7.462670156393789e-12,3.4005109718828777e-14
1513.0,7.445231139498087e-12,3.3555066918615167e-14
1514.0,7.428283902826481e-12,3.3430607021553555e-14
1515.0,7.41129575570628e-12,3.341838889747057e-14
1516.0,7.394435151314666e-12,3.320218423007539e-14
1517.0,7.377507857203621e-12,3.309600330614776e-14
1518.0,7.360576145333631e-12,3.2982354963127916e-14
1519.0,7.344059683449843e-12,3.314965783580502e-14
1520.0,7.32729172491777e-12,3.308936389191246e-14
1521.0,7.31043768441071e-12,3.2971723348787285e-14
1522.0,7.293896591011628e-12,3.2858340410368605e-14
1523.0,7.277371938591108e-12,3.270627578884501e-14
1524.0,7.260816372344368e-12,3.2612648043808124e-14
1525.0,7.244295853902766e-12,3.2537873470451625e-14
1526.0,7.22777954855598e-12,3.239127637741561e-14
1527.0,7.211315903844585e-12,3.2254411860776945e-14
1528.0,7.194833746427085e-12,3.2134175117145804e-14
1529.0,7.178298062168472e-12,3.2025042877906874e-14
1530.0,7.162580735547507e-12,3.1846635327406607e-14
1531.0,7.146132273972052e-12,3.1738549598904835e-14
1532.0,7.1298818019417565e-12,3.181546281313883e-14
1533.0,7.1138422413553156e-12,3.162771242457145e-14
1534.0,7.097906235938158e-12,3.170086330833785e-14
1535.0,7.0817877035516075e-12,3.1188714198199884e-14
1536.0,7.0658886962501e-12,3.139867316692955e-14
1537.0,7.049882400230694e-12,3.114096963943164e-14
1538.0,7.033875769615293e-12,3.104239347016333e-14
1539.0,7.018034946406042e-12,3.110106881548097e-14
1540.0,7.002330002702885e-12,3.093179618906629e-14
1541.0,6.986732642872439e-12,3.077029521488434e-14
1542.0,6.970572437004052e-12,3.0668748212779024e-14
1543.0,6.9551003592823905e-12,3.058603891801247e-14
1544.0,6.939427566127695e-12,3.0714107699491265e-14
1545.0,6.923880193085156e-12,3.063387569286806e-14
1546.0,6.908317528563646e-12,3.0473890114151923e-14
1547.0,6.892728057801383e-12,3.026245032790529e-14
1548.0,6.877168655447825e-12,3.0092834943233155e-14
1549.0,6.861953005973381e-12,3.009286101777098e-14
1550.0,6.8464612788625395e-12,2.999805557157954e-14
1551.0,6.831035223168753e-12,2.984840615508549e-14
1552.0,6.8159740622671196e-12,2.996470209839524e-14
1553.0,6.8006063980422125e-12,2.950659302723327e-14
1554.0,6.785477048020528e-12,2.940244990875595e-14
1555.0,6.770118721962372e-12,2.937209208127831e-14
1556.0,6.755133250528988e-12,2.951279029863196e-14
1557.0,6.740331461122947e-12,2.9325289842902367e-14
1558.0,6.7250104962423084e-12,2.906327489827882e-14
1559.0,6.710029677257564e-12,2.902344909184947e-14
1560.0,6.69513937756136e-12,2.9051442553258255e-14
1561.0,6.679968555382598e-12,2.890256008015115e-14
1562.0,6.665235831030722e-12,2.889478473739425e-14
1563.0,6.6504318874195335e-12,2.849420862528351e-14
1564.0,6.635726704938832e-12,2.8693786769906706e-14
1565.0,6.62065464979409e-12,2.855922275235784e-14
1566.0,6.606359719156086e-12,2.8354620299859543e-14
1567.0,6.591550720591228e-12,2.848525769581373e-14
1568.0,6.576952673228718e-12,2.8073638865056228e-14
1569.0,6.562425051261269e-12,2.827457333549308e-14
1570.0,6.548104184906341e-12,2.8145148322754028e-14
1571.0,6.533160378228855e-12,2.7986160977095423e-14
1572.0,6.518765507983252e-12,2.7828518681879753e-14
1573.0,6.504414687209773e-12,2.767469552992496e-14
1574.0,6.490135402396564e-12,2.755340701719812e-14
1575.0,6.4756666681447335e-12,2.7766279189034892e-14
1576.0,6.461377831368995e-12,2.7602564129016456e-14
1577.0,6.44713488047188e-12,2.7428367454663164e-14
1578.0,6.432863342292158e-12,2.7277736158973786e-14
1579.0,6.4187317127205606e-12,2.7233838353532373e-14
1580.0,6.40482718449974e-12,2.7311437776583458e-14
1581.0,6.390614064426173e-12,2.7200269558322275e-14
1582.0,6.3763482384788864e-12,2.7023932743985884e-14
1583.0,6.362549929851169e-12,2.7182847390680434e-14
1584.0,6.348683399604189e-12,2.6634166686799334e-14
1585.0,6.33445096048418e-12,2.6540398972082415e-14
1586.0,6.3207136695195695e-12,2.6735495283692947e-14
1587.0,6.306556131654728e-12,2.6574862528553574e-14
1588.0,6.293047926313083e-12,2.639006947516484e-14
1589.0,6.279380451228623e-12,2.658077107401559e-14
1590.0,6.265454883589013e-12,2.6104581812612443e-14
1591.0,6.251793114112045e-12,2.626884066777142e-14
