wave,flux,flux_err
1595.0,3.9814179197952514e-15,7.094385942541396e-17
1596.0,3.973680577921933e-15,7.059588031356817e-17
1597.0,3.966191996208783e-15,7.064157462539409e-17
1598.0,3.958688109873977e-15,7.023223440707941e-17
1599.0,3.950682745760208e-15,6.978271313244693e-17
1600.0,3.943915988819986e-15,7.01924199772387e-17
1601.0,3.935913978850378e-15,6.90276507355897e-17
1602.0,3.9290203212742975e-15,6.988182165569823e-17
1603.0,3.921104471711883e-15,6.901286649993895e-17
1604.0,3.913819854904185e-15,6.940795047819273e-17
1605.0,3.906284725253231e-15,6.904128033257096e-17
1606.0,3.898993779239819e-15,6.845679860663751e-17
1607.0,3.891347295491908e-15,6.890350798976459e-17
1608.0,3.88413144145404e-15,6.848883625356902e-17
1609.0,3.876477611223857e-15,6.800360326844488e-17
1610.0,3.869241422666979e-15,6.846682720139941e-17
1611.0,3.861234060845622e-15,6.740852060320983e-17
1612.0,3.8542989764746655e-15,6.738616799119131e-17
1613.0,3.8474489539677534e-15,6.784413605935084e-17
1614.0,3.839353433476684e-15,6.671256055105006e-17
1615.0,3.832514560610137e-15,6.759284579126655e-17
1616.0,3.82515219935889e-15,6.701889745839145e-17
1617.0,3.817528443235159e-15,6.654437618747712e-17
1618.0,3.810390016073707e-15,6.63083078053893e-17
1619.0,3.803289850657913e-15,6.617585326495245e-17
1620.0,3.7963777899173266e-15,6.689433438593017e-17
1621.0,3.788273692038867e-15,6.577451780536529e-17
1622.0,3.781353595649802e-15,6.594471016716275e-17
1623.0,3.774434252666543e-15,6.612512560250034e-17
1624.0,3.7671033855183276e-15,6.574790195613437e-17
1625.0,3.760131003016513e-15,6.588682989267857e-17
1626.0,3.752431275500613e-15,6.542768089093715e-17
1627.0,3.7454450763598876e-15,6.554362545199306e-17
1628.0,3.738134317037449e-15,6.519037112345575e-17
1629.0,3.7311967364527885e-15,6.441839045372688e-17
1630.0,3.724203543408436e-15,6.454431568073174e-17
1631.0,3.717227757061108e-15,6.468745616887982e-17
1632.0,3.7098696872581906e-15,6.419153060485726e-17
1633.0,3.702892905683665e-15,6.434443830986365e-17
1634.0,3.695972230927547e-15,6.449954674334567e-17
1635.0,3.689122547775599e-15,6.466316166500863e-17
1636.0,3.681157558573545e-15,6.36085107268623e-17
1637.0,3.674306753718104e-15,6.375579384374436e-17
1638.0,3.6675064368740544e-15,6.395815849461106e-17
1639.0,3.6606702882388605e-15,6.411780700861245e-17
1640.0,3.653424438279078e-15,6.268584453060165e-17
1641.0,3.646599154159914e-15,6.291427597219733e-17
1642.0,3.639770687017538e-15,6.31388752065869e-17
1643.0,3.632772710855357e-15,6.316288162597438e-17
1644.0,3.625923377210851e-15,6.337644796790871e-17
1645.0,3.618737803697908e-15,6.283956009860959e-17
1646.0,3.611881879551306e-15,6.224278483527517e-17
1647.0,3.604997737244933e-15,6.239135395384847e-17
1648.0,3.598139653341114e-15,6.263071736912582e-17
1649.0,3.5912668773034836e-15,6.248133831001299e-17
1650.0,3.584229570848475e-15,6.179025604797813e-17
1651.0,3.577319075117836e-15,6.196172023897406e-17
1652.0,3.570423102397154e-15,6.165193070747017e-17
1653.0,3.5634973898782725e-15,6.126861205531962e-17
1654.0,3.5563864665573385e-15,6.115400579405415e-17
1655.0,3.5502502862303923e-15,6.144411006704998e-17
1656.0,3.5433458367392023e-15,6.120905005937809e-17
1657.0,3.536487890058521e-15,6.146969398963433e-17
1658.0,3.5295696426209205e-15,6.06193145686626e-17
1659.0,3.5226220663958827e-15,6.083874406638795e-17
1660.0,3.516462770821946e-15,6.063394314322989e-17
1661.0,3.5096370289715207e-15,6.103204685581036e-17
1662.0,3.5026833858017475e-15,6.04421575264803e-17
1663.0,3.4957332187210686e-15,6.036790585807352e-17
1664.0,3.489587435200573e-15,6.024324243540376e-17
1665.0,3.4826131390508104e-15,6.040903961992262e-17
1666.0,3.476018459833658e-15,6.013747065032772e-17
1667.0,3.4691063025558856e-15,6.037639067511727e-17
1668.0,3.462905494612297e-15,6.02363616659853e-17
1669.0,3.4559543607542103e-15,5.941495033368481e-17
1670.0,3.4497308145063636e-15,6.024788889080243e-17
1671.0,3.4428075514471974e-15,5.950284720414182e-17
1672.0,3.4358188595187003e-15,5.96134020435093e-17
1673.0,3.429967797298553e-15,6.012691691878646e-17
1674.0,3.423096047879572e-15,5.922244776883932e-17
1675.0,3.416283277365883e-15,5.952077073285463e-17
1676.0,3.409859744036382e-15,5.901084497926641e-17
1677.0,3.40351376206254e-15,5.985523380446629e-17
1678.0,3.3966624149741473e-15,5.901671167784174e-17
1679.0,3.39064339888216e-15,5.892550567683251e-17
1680.0,3.3837898072085862e-15,5.921781896581078e-17
1681.0,3.3769661188705086e-15,5.843671526332183e-17
1682.0,3.370896324858103e-15,5.834738087379325e-17
1683.0,3.3644031206588174e-15,5.914733165137837e-17
1684.0,3.357486083173984e-15,5.825252245553233e-17
1685.0,3.3515309098530988e-15,5.835838863911354e-17
1686.0,3.344659315257599e-15,5.863213203954596e-17
1687.0,3.3385664538686926e-15,5.849473460671129e-17
1688.0,3.331881095267457e-15,5.803240521049675e-17
1689.0,3.3260195480682962e-15,5.826909589761943e-17
1690.0,3.3191750356164843e-15,5.857581997440967e-17
1691.0,3.3130718378514e-15,5.84755506215887e-17
1692.0,3.3061836993702276e-15,5.772531013576484e-17
1693.0,3.3004319560925253e-15,5.816540787203875e-17
1694.0,3.2936056904265042e-15,5.746327579547482e-17
1695.0,3.2874712160271154e-15,5.733651789990178e-17
1696.0,3.281253817269827e-15,5.794054213988624e-17
1697.0,3.274877101973156e-15,5.822695354351553e-17
1698.0,3.2687667746942997e-15,5.81297334537646e-17
1699.0,3.2619586984713087e-15,5.750993288352313e-17
1700.0,3.2561629498142105e-15,5.7891616952657e-17
1701.0,3.2492807565029864e-15,5.715303370570525e-17
1702.0,3.2435220521302833e-15,5.763143232239874e-17
1703.0,3.2374069277190675e-15,5.756025209726488e-17
1704.0,3.231067889790939e-15,5.730035493128244e-17
1705.0,3.2246275488283658e-15,5.711483891800112e-17
1706.0,3.21859041524392e-15,5.720496610071343e-17
1707.0,3.212241094662531e-15,5.706375344308851e-17
1708.0,3.2059985841376507e-15,5.704414483785189e-17
